priority,scenarioGroup,enableOnlineIntervention,enableOfflineIntervention,initialOnlineSeeds,initialOfflineSeeds,expectedFinalTime,paperUse,notes,batchId,modelMode,modelModeName,baselineFamily,requiresModelModeSupport,analysisRole,queueId,scenarioId,scenarioName,seedId,sensitivityDesign,sensitivitySampleId,sensitivitySeedReplicate,onlineRate,offlineRate,onlineGovEffect,offlineGovEffect,latentTime,forgetTime,govForgetTime,pRewire,kOnline,kOffline,interventionStartTime
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L135-seed01,LHS_L135,LHS 参数样本 L135,1,LHS,L135,1,41.3067,8.9456,0.1145,0.2924,3.2826,7.9532,2.3961,0.1135,8,5,50
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L135-seed07,LHS_L135,LHS 参数样本 L135,7,LHS,L135,7,41.3067,8.9456,0.1145,0.2924,3.2826,7.9532,2.3961,0.1135,8,5,50
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L135-seed13,LHS_L135,LHS 参数样本 L135,13,LHS,L135,13,41.3067,8.9456,0.1145,0.2924,3.2826,7.9532,2.3961,0.1135,8,5,50
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L135-seed19,LHS_L135,LHS 参数样本 L135,19,LHS,L135,19,41.3067,8.9456,0.1145,0.2924,3.2826,7.9532,2.3961,0.1135,8,5,50
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L135-seed25,LHS_L135,LHS 参数样本 L135,25,LHS,L135,25,41.3067,8.9456,0.1145,0.2924,3.2826,7.9532,2.3961,0.1135,8,5,50
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L136-seed01,LHS_L136,LHS 参数样本 L136,1,LHS,L136,1,45.6491,9.7208,0.0417,0.171,4.9315,9.5866,3.3419,0.0521,5,5,59
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L136-seed07,LHS_L136,LHS 参数样本 L136,7,LHS,L136,7,45.6491,9.7208,0.0417,0.171,4.9315,9.5866,3.3419,0.0521,5,5,59
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L136-seed13,LHS_L136,LHS 参数样本 L136,13,LHS,L136,13,45.6491,9.7208,0.0417,0.171,4.9315,9.5866,3.3419,0.0521,5,5,59
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L136-seed19,LHS_L136,LHS 参数样本 L136,19,LHS,L136,19,45.6491,9.7208,0.0417,0.171,4.9315,9.5866,3.3419,0.0521,5,5,59
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L136-seed25,LHS_L136,LHS 参数样本 L136,25,LHS,L136,25,45.6491,9.7208,0.0417,0.171,4.9315,9.5866,3.3419,0.0521,5,5,59
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L137-seed01,LHS_L137,LHS 参数样本 L137,1,LHS,L137,1,21.8122,6.533,0.1059,0.2244,2.5355,15.2886,7.2857,0.0965,5,6,33
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L137-seed07,LHS_L137,LHS 参数样本 L137,7,LHS,L137,7,21.8122,6.533,0.1059,0.2244,2.5355,15.2886,7.2857,0.0965,5,6,33
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L137-seed13,LHS_L137,LHS 参数样本 L137,13,LHS,L137,13,21.8122,6.533,0.1059,0.2244,2.5355,15.2886,7.2857,0.0965,5,6,33
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L137-seed19,LHS_L137,LHS 参数样本 L137,19,LHS,L137,19,21.8122,6.533,0.1059,0.2244,2.5355,15.2886,7.2857,0.0965,5,6,33
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L137-seed25,LHS_L137,LHS 参数样本 L137,25,LHS,L137,25,21.8122,6.533,0.1059,0.2244,2.5355,15.2886,7.2857,0.0965,5,6,33
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L138-seed01,LHS_L138,LHS 参数样本 L138,1,LHS,L138,1,45.1429,3.1192,0.0221,0.1277,4.17,17.829,5.8588,0.265,8,4,27
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L138-seed07,LHS_L138,LHS 参数样本 L138,7,LHS,L138,7,45.1429,3.1192,0.0221,0.1277,4.17,17.829,5.8588,0.265,8,4,27
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L138-seed13,LHS_L138,LHS 参数样本 L138,13,LHS,L138,13,45.1429,3.1192,0.0221,0.1277,4.17,17.829,5.8588,0.265,8,4,27
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L138-seed19,LHS_L138,LHS 参数样本 L138,19,LHS,L138,19,45.1429,3.1192,0.0221,0.1277,4.17,17.829,5.8588,0.265,8,4,27
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L138-seed25,LHS_L138,LHS 参数样本 L138,25,LHS,L138,25,45.1429,3.1192,0.0221,0.1277,4.17,17.829,5.8588,0.265,8,4,27
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L139-seed01,LHS_L139,LHS 参数样本 L139,1,LHS,L139,1,43.7962,9.7576,0.0655,0.3257,3.1123,17.5297,3.4255,0.0189,9,6,23
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L139-seed07,LHS_L139,LHS 参数样本 L139,7,LHS,L139,7,43.7962,9.7576,0.0655,0.3257,3.1123,17.5297,3.4255,0.0189,9,6,23
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L139-seed13,LHS_L139,LHS 参数样本 L139,13,LHS,L139,13,43.7962,9.7576,0.0655,0.3257,3.1123,17.5297,3.4255,0.0189,9,6,23
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L139-seed19,LHS_L139,LHS 参数样本 L139,19,LHS,L139,19,43.7962,9.7576,0.0655,0.3257,3.1123,17.5297,3.4255,0.0189,9,6,23
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L139-seed25,LHS_L139,LHS 参数样本 L139,25,LHS,L139,25,43.7962,9.7576,0.0655,0.3257,3.1123,17.5297,3.4255,0.0189,9,6,23
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L140-seed01,LHS_L140,LHS 参数样本 L140,1,LHS,L140,1,21.1752,7.1738,0.0292,0.3401,2.4476,15.5023,1.7455,0.1316,8,7,29
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L140-seed07,LHS_L140,LHS 参数样本 L140,7,LHS,L140,7,21.1752,7.1738,0.0292,0.3401,2.4476,15.5023,1.7455,0.1316,8,7,29
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L140-seed13,LHS_L140,LHS 参数样本 L140,13,LHS,L140,13,21.1752,7.1738,0.0292,0.3401,2.4476,15.5023,1.7455,0.1316,8,7,29
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L140-seed19,LHS_L140,LHS 参数样本 L140,19,LHS,L140,19,21.1752,7.1738,0.0292,0.3401,2.4476,15.5023,1.7455,0.1316,8,7,29
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L140-seed25,LHS_L140,LHS 参数样本 L140,25,LHS,L140,25,21.1752,7.1738,0.0292,0.3401,2.4476,15.5023,1.7455,0.1316,8,7,29
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L141-seed01,LHS_L141,LHS 参数样本 L141,1,LHS,L141,1,34.7473,6.5958,0.0758,0.1699,3.5313,18.4506,4.0646,0.257,6,8,43
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L141-seed07,LHS_L141,LHS 参数样本 L141,7,LHS,L141,7,34.7473,6.5958,0.0758,0.1699,3.5313,18.4506,4.0646,0.257,6,8,43
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L141-seed13,LHS_L141,LHS 参数样本 L141,13,LHS,L141,13,34.7473,6.5958,0.0758,0.1699,3.5313,18.4506,4.0646,0.257,6,8,43
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L141-seed19,LHS_L141,LHS 参数样本 L141,19,LHS,L141,19,34.7473,6.5958,0.0758,0.1699,3.5313,18.4506,4.0646,0.257,6,8,43
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L141-seed25,LHS_L141,LHS 参数样本 L141,25,LHS,L141,25,34.7473,6.5958,0.0758,0.1699,3.5313,18.4506,4.0646,0.257,6,8,43
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L142-seed01,LHS_L142,LHS 参数样本 L142,1,LHS,L142,1,44.1056,6.3366,0.0962,0.3339,1.7678,11.1272,6.2325,0.2266,5,2,46
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L142-seed07,LHS_L142,LHS 参数样本 L142,7,LHS,L142,7,44.1056,6.3366,0.0962,0.3339,1.7678,11.1272,6.2325,0.2266,5,2,46
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L142-seed13,LHS_L142,LHS 参数样本 L142,13,LHS,L142,13,44.1056,6.3366,0.0962,0.3339,1.7678,11.1272,6.2325,0.2266,5,2,46
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L142-seed19,LHS_L142,LHS 参数样本 L142,19,LHS,L142,19,44.1056,6.3366,0.0962,0.3339,1.7678,11.1272,6.2325,0.2266,5,2,46
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L142-seed25,LHS_L142,LHS 参数样本 L142,25,LHS,L142,25,44.1056,6.3366,0.0962,0.3339,1.7678,11.1272,6.2325,0.2266,5,2,46
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L143-seed01,LHS_L143,LHS 参数样本 L143,1,LHS,L143,1,32.2423,7.6751,0.0785,0.3368,1.3614,14.6564,4.8058,0.1221,5,6,42
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L143-seed07,LHS_L143,LHS 参数样本 L143,7,LHS,L143,7,32.2423,7.6751,0.0785,0.3368,1.3614,14.6564,4.8058,0.1221,5,6,42
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L143-seed13,LHS_L143,LHS 参数样本 L143,13,LHS,L143,13,32.2423,7.6751,0.0785,0.3368,1.3614,14.6564,4.8058,0.1221,5,6,42
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L143-seed19,LHS_L143,LHS 参数样本 L143,19,LHS,L143,19,32.2423,7.6751,0.0785,0.3368,1.3614,14.6564,4.8058,0.1221,5,6,42
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L143-seed25,LHS_L143,LHS 参数样本 L143,25,LHS,L143,25,32.2423,7.6751,0.0785,0.3368,1.3614,14.6564,4.8058,0.1221,5,6,42
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L144-seed01,LHS_L144,LHS 参数样本 L144,1,LHS,L144,1,40.4146,2.7006,0.0433,0.2444,3.7362,3.1785,6.9261,0.0945,8,7,51
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L144-seed07,LHS_L144,LHS 参数样本 L144,7,LHS,L144,7,40.4146,2.7006,0.0433,0.2444,3.7362,3.1785,6.9261,0.0945,8,7,51
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L144-seed13,LHS_L144,LHS 参数样本 L144,13,LHS,L144,13,40.4146,2.7006,0.0433,0.2444,3.7362,3.1785,6.9261,0.0945,8,7,51
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L144-seed19,LHS_L144,LHS 参数样本 L144,19,LHS,L144,19,40.4146,2.7006,0.0433,0.2444,3.7362,3.1785,6.9261,0.0945,8,7,51
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L144-seed25,LHS_L144,LHS 参数样本 L144,25,LHS,L144,25,40.4146,2.7006,0.0433,0.2444,3.7362,3.1785,6.9261,0.0945,8,7,51
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L145-seed01,LHS_L145,LHS 参数样本 L145,1,LHS,L145,1,29.308,2.6958,0.09,0.2943,2.0525,11.2285,2.6176,0.1933,8,4,36
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L145-seed07,LHS_L145,LHS 参数样本 L145,7,LHS,L145,7,29.308,2.6958,0.09,0.2943,2.0525,11.2285,2.6176,0.1933,8,4,36
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L145-seed13,LHS_L145,LHS 参数样本 L145,13,LHS,L145,13,29.308,2.6958,0.09,0.2943,2.0525,11.2285,2.6176,0.1933,8,4,36
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L145-seed19,LHS_L145,LHS 参数样本 L145,19,LHS,L145,19,29.308,2.6958,0.09,0.2943,2.0525,11.2285,2.6176,0.1933,8,4,36
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L145-seed25,LHS_L145,LHS 参数样本 L145,25,LHS,L145,25,29.308,2.6958,0.09,0.2943,2.0525,11.2285,2.6176,0.1933,8,4,36
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L146-seed01,LHS_L146,LHS 参数样本 L146,1,LHS,L146,1,37.2724,7.9415,0.0526,0.173,4.4317,12.4909,7.3315,0.2331,10,7,32
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L146-seed07,LHS_L146,LHS 参数样本 L146,7,LHS,L146,7,37.2724,7.9415,0.0526,0.173,4.4317,12.4909,7.3315,0.2331,10,7,32
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L146-seed13,LHS_L146,LHS 参数样本 L146,13,LHS,L146,13,37.2724,7.9415,0.0526,0.173,4.4317,12.4909,7.3315,0.2331,10,7,32
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L146-seed19,LHS_L146,LHS 参数样本 L146,19,LHS,L146,19,37.2724,7.9415,0.0526,0.173,4.4317,12.4909,7.3315,0.2331,10,7,32
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L146-seed25,LHS_L146,LHS 参数样本 L146,25,LHS,L146,25,37.2724,7.9415,0.0526,0.173,4.4317,12.4909,7.3315,0.2331,10,7,32
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L147-seed01,LHS_L147,LHS 参数样本 L147,1,LHS,L147,1,33.871,7.0551,0.0324,0.13,3.3555,8.1142,2.7518,0.0752,8,6,19
